score_phrase,title,url,release_date,platform,score,genre,editors_choice
Great,Game of Thrones: Episode 1 -- Iron From Ice,http://www.ign.com/articles/2014/12/01/game-of-thrones-episode-1-iron-from-ice-review,2-Dec-14,Xbox One,8,Adventure,N
Great,Game of Thrones: Episode 1 -- Iron From Ice,http://www.ign.com/articles/2014/12/01/game-of-thrones-episode-1-iron-from-ice-review,2-Dec-14,PC,8,Adventure,N
Bad,Funk of Titans,http://www.ign.com/articles/2015/01/12/funk-of-titans-review,12-Jan-15,Xbox One,4,Platformer,N
Great,Sunset Overdrive -- Mystery of the Mooil Rig,http://www.ign.com/articles/2015/01/12/sunset-overdrive-mystery-of-the-mooil-rig-dlc-review,12-Jan-15,Xbox One,8,Action,N
Okay,Craft the World,http://www.ign.com/articles/2015/01/09/craft-the-world-review,10-Jan-15,PC,6.2,Strategy,N
Great,Super Mega Baseball,http://www.ign.com/articles/2015/01/07/super-mega-baseball-review,7-Jan-15,PlayStation 4,8.1,Sports,N
Great,Super Mega Baseball,http://www.ign.com/articles/2015/01/07/super-mega-baseball-review,7-Jan-15,PlayStation 3,8.1,Sports,N
Okay,Loadout,http://www.ign.com/articles/2015/01/02/loadout-playstation-4-review,2-Jan-15,PlayStation 4,6.4,Shooter,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,PlayStation 3,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,Xbox 360,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,Xbox One,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,PlayStation 4,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,PlayStation Vita,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,iPhone,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,Ouya,8,Adventure,N
Great,The Walking Dead: A Telltale Game Series -- Season Two,http://www.ign.com/articles/2014/12/31/the-walking-dead-a-telltale-game-series-season-2-review,31-Dec-14,PC,8,Adventure,N
Good,Scrolls,http://www.ign.com/articles/2014/12/22/scrolls-review,23-Dec-14,PC,7.4,"Card, Battle",N
Good,Neo Scavenger,http://www.ign.com/articles/2014/12/22/neo-scavenger-review,22-Dec-14,PC,7.9,Strategy,N
Great,Metal Gear Solid V: Ground Zeroes,http://www.ign.com/articles/2014/12/22/metal-gear-solid-5-ground-zeroes-review-pc,22-Dec-14,PC,8,"Action, Adventure",N
Good,Elite: Dangerous,http://www.ign.com/articles/2014/12/19/elite-dangerous-review,19-Dec-14,PC,7.4,Action,N
Okay,Dead State,http://www.ign.com/articles/2014/12/18/dead-state-review,18-Dec-14,PC,6.8,RPG,N
Okay,Destiny: The Dark Below,http://www.ign.com/articles/2014/12/18/destiny-the-dark-below-review,18-Dec-14,PlayStation 4,6,Shooter,N
Okay,Destiny: The Dark Below,http://www.ign.com/articles/2014/12/18/destiny-the-dark-below-review,18-Dec-14,Xbox One,6,Shooter,N
Okay,The Witcher Adventure Game,http://www.ign.com/articles/2014/12/17/the-witcher-adventure-game-review,18-Dec-14,iPad,6.9,Board,N
Okay,The Witcher Adventure Game,http://www.ign.com/articles/2014/12/17/the-witcher-adventure-game-review,18-Dec-14,PC,6.9,Board,N
Okay,The Witcher Adventure Game,http://www.ign.com/articles/2014/12/17/the-witcher-adventure-game-review,18-Dec-14,Macintosh,6.9,Board,N
Okay,The Witcher Adventure Game,http://www.ign.com/articles/2014/12/17/the-witcher-adventure-game-review,18-Dec-14,Android,6.9,Board,N
Okay,Aaru's Awakening,http://www.ign.com/articles/2015/03/02/aarus-awakening-review,3-Mar-15,PC,6.7,Platformer,N
Good,Oblitus,http://www.ign.com/articles/2015/02/27/oblitus-review,28-Feb-15,PC,7,Action,N
Great,Frozen Cortex,http://www.ign.com/articles/2015/02/26/frozen-cortex-review,26-Feb-15,PC,8.1,"Strategy, Simulation",N
Amazing,Homeworld Remastered Collection,http://www.ign.com/articles/2015/02/24/homeworld-remastered-collection-review,24-Feb-15,PC,9,Strategy,Y
Okay,Middle-earth: Shadow of Mordor: The Bright Lord,http://www.ign.com/articles/2015/02/24/middle-earth-shadow-of-mordor-the-bright-lord-review,24-Feb-15,Xbox One,6.8,"Action, Adventure",N
Good,Resident Evil Revelations 2 -- Episode 1,http://www.ign.com/articles/2015/02/24/resident-evil-revelations-2-episode-1-review,24-Feb-15,Xbox One,7,"Action, Adventure",N
Good,Dead or Alive 5: Last Round,http://www.ign.com/articles/2015/02/23/dead-or-alive-5-last-round-review,24-Feb-15,Xbox One,7,Fighting,N
Good,Dead or Alive 5: Last Round,http://www.ign.com/articles/2015/02/23/dead-or-alive-5-last-round-review,24-Feb-15,PlayStation 4,7,Fighting,N
Good,Hand of Fate,http://www.ign.com/articles/2015/02/20/hand-of-fate-review,21-Feb-15,Xbox One,7,"Card, Battle",N
Good,Hand of Fate,http://www.ign.com/articles/2015/02/20/hand-of-fate-review,21-Feb-15,PC,7,"Card, Battle",N
Great,Sunless Sea,http://www.ign.com/articles/2015/02/19/sunless-sea-review,19-Feb-15,PC,8.3,Adventure,N
Okay,The Order: 1886,http://www.ign.com/articles/2015/02/19/the-order-1886-review,19-Feb-15,PlayStation 4,6.5,Action,N
Great,Kirby and the Rainbow Curse,http://www.ign.com/articles/2015/02/18/kirby-and-the-rainbow-curse-review,19-Feb-15,Wii U,8,Platformer,N
Good,Kick & Fennick,http://www.ign.com/articles/2015/02/16/kick-fennick-review,16-Feb-15,PlayStation Vita,7.7,"Platformer, Adventure",N
Good,The Escapists,http://www.ign.com/articles/2015/02/13/the-escapists-review,13-Feb-15,PC,7.6,"Action, Strategy",N
Okay,Midnight Star,http://www.ign.com/articles/2015/02/13/midnight-star-review,13-Feb-15,iPhone,6.5,Shooter,N
Okay,Fahrenheit: Indigo Prophecy Remastered,http://www.ign.com/articles/2015/02/12/fahrenheit-indigo-prophecy-remastered-review,12-Feb-15,PC,6.2,Adventure,N
Okay,Fahrenheit: Indigo Prophecy Remastered,http://www.ign.com/articles/2015/02/12/fahrenheit-indigo-prophecy-remastered-review,12-Feb-15,iPhone,6.2,Adventure,N
Great,Total War: Attila,http://www.ign.com/articles/2015/02/12/total-war-attila-review,12-Feb-15,PC,8.1,Strategy,N
Amazing,Evolve,http://www.ign.com/articles/2015/02/11/evolve-review,12-Feb-15,PC,9,Shooter,Y
Amazing,Evolve,http://www.ign.com/articles/2015/02/11/evolve-review,12-Feb-15,PlayStation 4,9,Shooter,Y
Amazing,Evolve,http://www.ign.com/articles/2015/02/11/evolve-review,12-Feb-15,Xbox One,9,Shooter,Y
Amazing,Monster Hunter 4 Ultimate,http://www.ign.com/articles/2015/02/10/monster-hunter-4-ultimate-review,10-Feb-15,Nintendo 3DS,9,Action,Y
Great,Grow Home,http://www.ign.com/articles/2015/02/06/grow-home-review,7-Feb-15,PC,8.8,Platformer,N
Good,Gravity Ghost,http://www.ign.com/articles/2015/02/05/gravity-ghost-review,5-Feb-15,PC,7.4,Other,N
Great,Battlefield Hardline,http://www.ign.com/articles/2015/03/16/battlefield-hardline-review,17-Mar-15,Xbox One,8,Shooter,N
Great,Final Fantasy Type-0 HD,http://www.ign.com/articles/2015/03/16/final-fantasy-type-0-hd-review,16-Mar-15,PlayStation 4,8,RPG,N
Great,Final Fantasy Type-0 HD,http://www.ign.com/articles/2015/03/16/final-fantasy-type-0-hd-review,16-Mar-15,Xbox One,8,RPG,N
Okay,Sid Meier's Starships,http://www.ign.com/articles/2015/03/13/sid-meiers-starships-review,14-Mar-15,iPad,6.5,Strategy,N
Okay,Sid Meier's Starships,http://www.ign.com/articles/2015/03/13/sid-meiers-starships-review,14-Mar-15,PC,6.5,Strategy,N
Amazing,Helldivers,http://www.ign.com/articles/2015/03/13/helldivers-review,14-Mar-15,PlayStation 4,9,Shooter,Y
Amazing,Helldivers,http://www.ign.com/articles/2015/03/13/helldivers-review,14-Mar-15,PlayStation Vita,9,Shooter,Y
Amazing,Helldivers,http://www.ign.com/articles/2015/03/13/helldivers-review,14-Mar-15,PlayStation 3,9,Shooter,Y
Okay,Mario vs. Donkey Kong: Tipping Stars,http://www.ign.com/articles/2015/03/12/mario-vs-donkey-kong-tipping-stars-review,12-Mar-15,Nintendo 3DS,6.8,Puzzle,N
Okay,Mario vs. Donkey Kong: Tipping Stars,http://www.ign.com/articles/2015/03/12/mario-vs-donkey-kong-tipping-stars-review,12-Mar-15,Wii U,6.8,Puzzle,N
Great,The Evil Within: The Assignment,http://www.ign.com/articles/2015/03/11/the-evil-within-the-assignment-review,12-Mar-15,PlayStation 4,8.5,Adventure,Y
Great,The Evil Within: The Assignment,http://www.ign.com/articles/2015/03/11/the-evil-within-the-assignment-review,12-Mar-15,Xbox One,8.5,Adventure,Y
Good,Code Name S.T.E.A.M. -- Strike Team Eliminating the Alien Menace,http://www.ign.com/articles/2015/03/11/code-name-steam-review,11-Mar-15,Nintendo 3DS,7.9,Strategy,N
Great,Hotline Miami 2: Wrong Number,http://www.ign.com/articles/2015/03/10/hotline-miami-2-wrong-number-review,10-Mar-15,PC,8.8,Action,N
Great,Cities: Skylines,http://www.ign.com/articles/2015/03/10/cities-skylines-review,10-Mar-15,PC,8.5,Simulation,N
Good,Resident Evil Revelations 2 -- Episode 3,http://www.ign.com/articles/2015/03/10/resident-evil-revelations-2-episode-3-review,10-Mar-15,Xbox One,7.5,"Action, Adventure",N
Great,DmC: Devil May Cry -- Definitive Edition,http://www.ign.com/articles/2015/03/09/dmc-devil-may-cry-definitive-edition-review,10-Mar-15,PlayStation 4,8.9,Action,N
Great,DmC: Devil May Cry -- Definitive Edition,http://www.ign.com/articles/2015/03/09/dmc-devil-may-cry-definitive-edition-review,10-Mar-15,Xbox One,8.9,Action,N
Good,Far Cry 4: Valley of the Yetis,http://www.ign.com/articles/2015/03/09/far-cry-4-valley-of-the-yetis-dlc-review,9-Mar-15,PlayStation 4,7.6,Shooter,N
Mediocre,White Night,http://www.ign.com/articles/2015/03/09/white-night-review,9-Mar-15,Xbox One,5,Puzzle,N
Okay,Dragon Ball Xenoverse,http://www.ign.com/articles/2015/03/04/dragon-ball-xenoverse-review,5-Mar-15,Xbox One,6.7,Fighting,N
Amazing,OlliOlli 2: Welcome to OlliWood,http://www.ign.com/articles/2015/03/03/olliolli-2-welcome-to-olliwood-review,3-Mar-15,PlayStation 4,9,Sports,Y
Amazing,OlliOlli 2: Welcome to OlliWood,http://www.ign.com/articles/2015/03/03/olliolli-2-welcome-to-olliwood-review,3-Mar-15,PlayStation Vita,9,Sports,Y
Great,Resident Evil Revelations 2 -- Episode 2,http://www.ign.com/articles/2015/03/03/resident-evil-revelations-2-episode-2-review,3-Mar-15,Xbox One,8,"Action, Adventure",N
Great,Screamride,http://www.ign.com/articles/2015/03/02/screamride-review,3-Mar-15,Xbox One,8.2,Simulation,N
Great,Titan Souls,http://www.ign.com/articles/2015/04/13/titan-souls-review,13-Apr-15,PlayStation 4,8,RPG,N
Great,MLB 15: The Show,http://www.ign.com/articles/2015/04/08/mlb-15-the-show-review,9-Apr-15,PlayStation 4,8.5,Sports,N
Good,Neverwinter,http://www.ign.com/articles/2015/04/08/neverwinter-xbox-one-review,9-Apr-15,Xbox One,7.3,"Action, RPG",N
Bad,RBI Baseball 15,http://www.ign.com/articles/2015/04/08/rbi-baseball-15-review,8-Apr-15,Xbox One,4.9,Sports,N
Great,Xenoblade Chronicles,http://www.ign.com/articles/2015/04/02/xenoblade-chronicles-3d-review,3-Apr-15,New Nintendo 3DS,8.7,RPG,N
Okay,Final Fantasy: Record Keeper,http://www.ign.com/articles/2015/04/01/final-fantasy-record-keeper-review,2-Apr-15,iPhone,6.2,RPG,N
Okay,Forza Horizon 2 Presents Fast & Furious,http://www.ign.com/articles/2015/03/31/forza-horizon-2-presents-fast-furious-review,1-Apr-15,Xbox One,6.5,Racing,N
Good,Axiom Verge,http://www.ign.com/articles/2015/03/30/axiom-verge-review,30-Mar-15,PlayStation Vita,7.9,Action,N
Good,Axiom Verge,http://www.ign.com/articles/2015/03/30/axiom-verge-review,30-Mar-15,PC,7.9,Action,N
Good,Axiom Verge,http://www.ign.com/articles/2015/03/30/axiom-verge-review,30-Mar-15,Nintendo Switch,7.9,Action,N
Good,Axiom Verge,http://www.ign.com/articles/2015/03/30/axiom-verge-review,30-Mar-15,PlayStation 4,7.9,Action,N
Amazing,Pillars of Eternity,http://www.ign.com/articles/2015/03/26/pillars-of-eternity-review,27-Mar-15,PC,9,RPG,Y
Good,Dragon Age: Inquisition -- Jaws of Hakkon,http://www.ign.com/articles/2015/03/26/dragon-age-inquisition-jaws-of-hakkon-review,26-Mar-15,Xbox One,7.5,RPG,N
Good,Life is Strange -- Episode 2: Out of Time,http://www.ign.com/articles/2015/03/24/life-is-strange-episode-2-review,24-Mar-15,PC,7,Adventure,N
Good,Game of Thrones: Episode 3 -- The Sword in the Darkness,http://www.ign.com/articles/2015/03/24/game-of-thrones-episode-3-the-sword-in-the-darkness-review,24-Mar-15,PC,7.7,Adventure,N
Great,Borderlands: The Handsome Collection,http://www.ign.com/articles/2015/03/24/borderlands-the-handsome-collection-review,24-Mar-15,PlayStation 4,8.4,Shooter,N
Great,Borderlands: The Handsome Collection,http://www.ign.com/articles/2015/03/24/borderlands-the-handsome-collection-review,24-Mar-15,Xbox One,8.4,Shooter,N
Amazing,Bloodborne,http://www.ign.com/articles/2015/03/23/bloodborne-review,24-Mar-15,PlayStation 4,9.1,Action,Y
Good,Resident Evil Revelations 2,http://www.ign.com/articles/2015/03/20/resident-evil-revelations-2-episode-reviews,21-Mar-15,Nintendo Switch,7,"Action, Adventure",N
Great,Borderlands: The Pre-Sequel -- Claptastic Voyage,http://www.ign.com/articles/2015/03/20/borderlands-the-pre-sequel-claptastic-voyage-review,20-Mar-15,PC,8.4,"Shooter, RPG",N
Great,Tales from the Borderlands -- Episode 2: Atlas Mugged,http://www.ign.com/articles/2015/03/17/tales-from-the-borderlands-episode-2-atlas-mugged-review,18-Mar-15,PC,8.8,Adventure,N
Okay,Mario Party 10,http://www.ign.com/articles/2015/03/17/mario-party-10-review,17-Mar-15,Wii U,6.5,Party,N
Okay,Resident Evil Revelations 2,http://www.ign.com/articles/2015/03/17/resident-evil-revelations-2-episode-4-review-2,17-Mar-15,Xbox One,6.8,"Action, Adventure",N
Okay,Resident Evil Revelations 2 -- Episode 4,http://www.ign.com/articles/2015/03/17/resident-evil-revelations-2-episode-4-review-2,17-Mar-15,Xbox One,6.8,"Action, Adventure",N
Great,Battlefield Hardline,http://www.ign.com/articles/2015/03/16/battlefield-hardline-review,17-Mar-15,PlayStation 4,8,Shooter,N
Great,Project CARS,http://www.ign.com/articles/2015/05/06/project-cars-review,6-May-15,SteamOS,8.9,Racing,Y
Great,Project CARS,http://www.ign.com/articles/2015/05/06/project-cars-review,6-May-15,PC,8.9,Racing,Y
Great,Project CARS,http://www.ign.com/articles/2015/05/06/project-cars-review,6-May-15,PlayStation 4,8.9,Racing,Y
Okay,Magicka: Wizard Wars,http://www.ign.com/articles/2015/05/05/magicka-wizard-wars-review,5-May-15,PC,6.4,Strategy,N
Okay,Shadowrun Chronicles: Boston Lockdown,http://www.ign.com/articles/2015/05/05/shadowrun-chronicles-boston-lockdown-review,5-May-15,PC,6.5,RPG,N
Great,BoxBoy!,http://www.ign.com/articles/2015/05/05/boxboy-review,5-May-15,Nintendo 3DS,8.2,"Puzzle, Platformer",N
Great,Story of Seasons,http://www.ign.com/articles/2015/05/01/story-of-seasons-review,1-May-15,Nintendo 3DS,8.4,Simulation,N
Okay,Infinite Crisis,http://www.ign.com/articles/2015/04/29/infinite-crisis-review,29-Apr-15,PC,6.9,Strategy,N
Amazing,Broken Age: Act 2,http://www.ign.com/articles/2015/04/26/broken-age-act-2-review,27-Apr-15,iPhone,9,Adventure,Y
Amazing,Broken Age: Act 2,http://www.ign.com/articles/2015/04/26/broken-age-act-2-review,27-Apr-15,PC,9,Adventure,Y
Good,The Evil Within: The Consequence,http://www.ign.com/articles/2015/04/23/the-evil-within-the-consequence-review,23-Apr-15,Xbox One,7,Adventure,N
Great,State of Decay: Year One Survival Edition,http://www.ign.com/articles/2015/04/22/state-of-decay-year-one-survival-edition-review,22-Apr-15,Xbox One,8.9,Action,N
Good,Halo: Spartan Strike,http://www.ign.com/articles/2015/04/21/halo-spartan-strike-review,21-Apr-15,PC,7.2,Shooter,N
Good,Halo: Spartan Strike,http://www.ign.com/articles/2015/04/21/halo-spartan-strike-review,21-Apr-15,iPhone,7.2,Shooter,N
Mediocre,Dungeons 2,http://www.ign.com/articles/2015/04/21/dungeons-2-review,21-Apr-15,PC,5.2,Strategy,N
Great,Crypt of the Necrodancer,http://www.ign.com/articles/2015/04/21/crypt-of-the-necrodancer-review,21-Apr-15,PC,8.8,"Music, Adventure",Y
Okay,Assassin's Creed Chronicles: China,http://www.ign.com/articles/2015/04/21/assassins-creed-chronicles-china-review,21-Apr-15,Xbox One,6.4,Platformer,N
Okay,Assassin's Creed Chronicles: China,http://www.ign.com/articles/2015/04/21/assassins-creed-chronicles-china-review,21-Apr-15,PlayStation 4,6.4,Platformer,N
Okay,StarDrive 2,http://www.ign.com/articles/2015/04/20/stardrive-2-review,20-Apr-15,PC,6.9,Strategy,N
Masterpiece,Grand Theft Auto V,http://www.ign.com/articles/2015/04/14/gta-5-pc-review,14-Apr-15,PC,10,"Action, Adventure",Y
Good,I Am Bread,http://www.ign.com/articles/2015/04/13/i-am-bread-review,13-Apr-15,PC,7.2,Puzzle,N
Great,Mortal Kombat X,http://www.ign.com/articles/2015/04/13/mortal-kombat-x-review,13-Apr-15,Xbox One,8.4,Fighting,N
Great,Mortal Kombat X,http://www.ign.com/articles/2015/04/13/mortal-kombat-x-review,13-Apr-15,PlayStation 4,8.4,Fighting,N
Great,Titan Souls,http://www.ign.com/articles/2015/04/13/titan-souls-review,13-Apr-15,PlayStation Vita,8,RPG,N
Great,Titan Souls,http://www.ign.com/articles/2015/04/13/titan-souls-review,13-Apr-15,PC,8,RPG,N
Good,Magicka 2,http://www.ign.com/articles/2015/05/28/magicka-2-review,28-May-15,PC,7.7,"Adventure, RPG",N
Good,Destiny: House of Wolves,http://www.ign.com/articles/2015/05/28/destiny-house-of-wolves-review-2,28-May-15,Xbox One,7.5,Shooter,N
Good,Destiny: House of Wolves,http://www.ign.com/articles/2015/05/28/destiny-house-of-wolves-review-2,28-May-15,PlayStation 4,7.5,Shooter,N
Okay,Magnetic: Cage Closed,http://www.ign.com/articles/2015/05/27/magnetic-cage-closed-review,27-May-15,PC,6.5,Puzzle,N
Great,Game of Thrones: Episode 4 -- Sons of Winter,http://www.ign.com/articles/2015/05/26/game-of-thrones-episode-4-sons-of-winter-review,26-May-15,PC,8.2,Adventure,N
Great,Sunset,http://www.ign.com/articles/2015/05/21/sunset-review,21-May-15,Linux,8,Adventure,N
Great,Sunset,http://www.ign.com/articles/2015/05/21/sunset-review,21-May-15,PC,8,Adventure,N
Great,Sunset,http://www.ign.com/articles/2015/05/21/sunset-review,21-May-15,Macintosh,8,Adventure,N
Good,Puzzle & Dragons Z + Puzzle & Dragons Super Mario Bros. Edition,http://www.ign.com/articles/2015/05/19/puzzle-dragons-z-puzzle-dragons-super-mario-bros-edition-review,19-May-15,Nintendo 3DS,7.9,Puzzle,N
Great,Life is Strange -- Episode 3: Chaos Theory,http://www.ign.com/articles/2015/05/19/life-is-strange-episode-3-review,19-May-15,PC,8,Adventure,N
Great,Life is Strange -- Episode 3: Chaos Theory,http://www.ign.com/articles/2015/05/19/life-is-strange-episode-3-review,19-May-15,Xbox One,8,Adventure,N
Great,Life is Strange -- Episode 3: Chaos Theory,http://www.ign.com/articles/2015/05/19/life-is-strange-episode-3-review,19-May-15,PlayStation 4,8,Adventure,N
Good,Knights of Pen & Paper II,http://www.ign.com/articles/2015/05/14/knights-of-pen-paper-2-review,15-May-15,Android,7.8,RPG,N
Good,Knights of Pen & Paper II,http://www.ign.com/articles/2015/05/14/knights-of-pen-paper-2-review,15-May-15,iPhone,7.8,RPG,N
Bad,Attack on Titan: Humanity in Chains,http://www.ign.com/articles/2015/05/14/attack-on-titan-humanity-in-chains-review,15-May-15,Nintendo 3DS,4.9,Action,N
Amazing,Kerbal Space Program,http://www.ign.com/articles/2015/05/14/kerbal-space-program-review,15-May-15,PC,9,Simulation,Y
Great,Galactic Civilizations III,http://www.ign.com/articles/2015/05/14/galactic-civilizations-iii-review,14-May-15,PC,8.6,Strategy,N
Amazing,The Witcher 3: Wild Hunt,http://www.ign.com/articles/2015/05/12/the-witcher-3-the-wild-hunt-review,12-May-15,Xbox One,9.3,RPG,Y
Amazing,The Witcher 3: Wild Hunt,http://www.ign.com/articles/2015/05/12/the-witcher-3-the-wild-hunt-review,12-May-15,PC,9.3,RPG,Y
Amazing,The Witcher 3: Wild Hunt,http://www.ign.com/articles/2015/05/12/the-witcher-3-the-wild-hunt-review,12-May-15,PlayStation 4,9.3,RPG,Y
Amazing,Final Fantasy X / X-2 HD Remaster,http://www.ign.com/articles/2015/05/12/final-fantasy-x-x-2-hd-remaster-ps4-review,12-May-15,PlayStation 4,9.3,RPG,Y
Good,Wolfenstein: The Old Blood,http://www.ign.com/articles/2015/05/08/wolfenstein-the-old-blood-review,8-May-15,PC,7,Shooter,N
Good,Wolfenstein: The Old Blood,http://www.ign.com/articles/2015/05/08/wolfenstein-the-old-blood-review,8-May-15,PlayStation 4,7,Shooter,N
